ElementLabel,IntegrationPoint,S11,S22,S33,S12,S13,S23
255,1,0.71487665,-2.5199766,0.8502296,1.9989488,-1.2321796,0.018765999
256,1,0.24723245,-1.1678141,1.1645405,-3.54041,-0.9856652,0.11512967
257,1,-3.5479057,0.29410014,1.113148,1.4418262,-0.7325373,0.13769466
258,1,-1.7088695,-1.4408288,0.11135383,-0.061532117,-0.49282977,0.12546873
259,1,4.100446,1.0008281,0.98371124,1.5437554,-0.47717264,0.051947247
260,1,3.9651048,-3.065483,-0.18170907,0.34064025,-1.1641023,-0.10630264
261,1,0.70090806,2.152519,2.0122974,-2.3351912,-0.9216036,-0.09092441
262,1,2.0389063,-2.5107687,0.18061365,2.0928104,-0.9446053,-0.039224204
263,1,1.4587796,-1.154797,0.6637559,-3.4456046,-0.85530496,-0.005588506
264,1,-2.8735616,0.24181981,0.7919335,1.4491552,-0.58520913,0.0700983
265,1,-1.3525748,-1.4083045,-0.15364832,0.0077304044,-0.39168343,0.07225257
266,1,4.3167977,0.94471145,0.6011863,1.5372753,-0.009048466,0.033276223
267,1,1.4453291,-2.701633,-0.8856044,0.25658715,0.17691404,0.006918241
268,1,-1.4152206,1.8610352,1.0938679,-2.0153916,-0.4007687,-0.11847735
269,1,0.6721649,-2.3400085,-0.19989102,2.11342,-0.2804836,-0.0142752845
270,1,0.3699746,-1.0791502,0.163517,-2.9579272,-0.20295398,-0.022908766
271,1,-3.488557,0.25334078,0.40629977,1.7268293,-0.30752924,-0.021450544
272,1,-1.8792288,-1.2843411,-0.33779705,0.50126463,-0.013472155,0.043247804
273,1,4.0015135,0.93717754,0.546382,1.7638863,-0.06530194,-0.019342495
274,1,2.2895577,4.1508355,2.4683006,-0.6341361,1.1920856,0.13923682
275,1,-1.4294356,-5.7885923,-0.9712762,3.816883,0.6740393,0.018241469
276,1,3.8504632,-1.9560815,0.87097436,-2.3166096,0.83999056,0.094480865
277,1,1.7652454,-3.667513,0.42574865,1.5320665,0.93211526,-0.016768526
278,1,-3.651525,-4.040338,-0.29481804,-3.626378,0.42882618,-0.15495832
279,1,-4.505065,0.5546422,0.76615655,2.3530366,0.390457,-0.069723696
280,1,6.670123,-2.3410008,-0.74816537,0.33136588,-0.13945468,-0.08335284
281,1,5.0282216,4.7517023,4.26317,-0.8734594,1.9856902,0.0332917
282,1,0.7947927,-6.3801517,-0.4050452,3.7893388,2.2188969,0.15827331
283,1,5.0964246,-1.9081137,2.1167605,-3.1380208,2.0673513,0.0033771675
284,1,1.7174081,-3.6739316,1.0852287,1.2270309,1.5708101,-0.23621303
285,1,-3.4543805,-4.203275,-0.023059828,-4.1638765,1.0678809,-0.3022475
286,1,-4.18652,0.63174605,1.1455853,1.9775163,0.5868009,-0.28748393
287,1,7.091518,-2.4283946,-0.30481258,0.051943213,0.38309288,-0.11899606
