NodeLabel,X_mm,Y_mm,Z_mm
3040,4.2,4.0,7.3846154
3041,4.2,0.0,6.769231
3042,4.2,0.5714286,6.769231
3043,4.2,1.1428572,6.769231
3044,4.2,1.7142857,6.769231
3045,4.2,2.2857144,6.769231
3046,4.2,2.857143,6.769231
3047,4.2,3.4285715,6.769231
3048,4.2,4.0,6.769231
3049,4.2,0.0,6.1538463
3050,4.2,0.5714286,6.1538463
3051,4.2,1.1428572,6.1538463
3052,4.2,1.7142857,6.1538463
3053,4.2,2.2857144,6.1538463
3054,4.2,2.857143,6.1538463
3055,4.2,3.4285715,6.1538463
3056,4.2,4.0,6.1538463
3057,4.2,0.0,5.5384617
3058,4.2,0.5714286,5.5384617
3059,4.2,1.1428572,5.5384617
3060,4.2,1.7142857,5.5384617
3061,4.2,2.2857144,5.5384617
3062,4.2,2.857143,5.5384617
3063,4.2,3.4285715,5.5384617
3064,4.2,4.0,5.5384617
3065,4.2,0.0,4.923077
3066,4.2,0.5714286,4.923077
3067,4.2,1.1428572,4.923077
3068,4.2,1.7142857,4.923077
3069,4.2,2.2857144,4.923077
3070,4.2,2.857143,4.923077
3071,4.2,3.4285715,4.923077
3072,4.2,4.0,4.923077
3073,4.2,0.0,4.3076925
3074,4.2,0.5714286,4.3076925
3075,4.2,1.1428572,4.3076925
3076,4.2,1.7142857,4.3076925
3077,4.2,2.2857144,4.3076925
3078,4.2,2.857143,4.3076925
3079,4.2,3.4285715,4.3076925
3080,4.2,4.0,4.3076925
3081,4.2,0.0,3.6923077
3082,4.2,0.5714286,3.6923077
3083,4.2,1.1428572,3.6923077
3084,4.2,1.7142857,3.6923077
3085,4.2,2.2857144,3.6923077
3086,4.2,2.857143,3.6923077
3087,4.2,3.4285715,3.6923077
3088,4.2,4.0,3.6923077
3089,4.2,0.0,3.0769231
3090,4.2,0.5714286,3.0769231
3091,4.2,1.1428572,3.0769231
3092,4.2,1.7142857,3.0769231
3093,4.2,2.2857144,3.0769231
3094,4.2,2.857143,3.0769231
3095,4.2,3.4285715,3.0769231
3096,4.2,4.0,3.0769231
3097,4.2,0.0,2.4615386
3098,4.2,0.5714286,2.4615386
3099,4.2,1.1428572,2.4615386
3100,4.2,1.7142857,2.4615386
3101,4.2,2.2857144,2.4615386
3102,4.2,2.857143,2.4615386
3103,4.2,3.4285715,2.4615386
3104,4.2,4.0,2.4615386
3105,4.2,0.0,1.8461539
3106,4.2,0.5714286,1.8461539
3107,4.2,1.1428572,1.8461539
3108,4.2,1.7142857,1.8461539
3109,4.2,2.2857144,1.8461539
3110,4.2,2.857143,1.8461539
3111,4.2,3.4285715,1.8461539
3112,4.2,4.0,1.8461539
3113,4.2,0.0,1.2307693
3114,4.2,0.5714286,1.2307693
3115,4.2,1.1428572,1.2307693
3116,4.2,1.7142857,1.2307693
3117,4.2,2.2857144,1.2307693
3118,4.2,2.857143,1.2307693
3119,4.2,3.4285715,1.2307693
3120,4.2,4.0,1.2307693
3121,4.2,0.0,0.61538464
3122,4.2,0.5714286,0.61538464
3123,4.2,1.1428572,0.61538464
3124,4.2,1.7142857,0.61538464
3125,4.2,2.2857144,0.61538464
3126,4.2,2.857143,0.61538464
3127,4.2,3.4285715,0.61538464
3128,4.2,4.0,0.61538464
3129,4.2,0.0,0.0
3130,4.2,0.5714286,0.0
3131,4.2,1.1428572,0.0
3132,4.2,1.7142857,0.0
3133,4.2,2.2857144,0.0
3134,4.2,2.857143,0.0
3135,4.2,3.4285715,0.0
3136,4.2,4.0,0.0
3137,4.8,0.0,8.0
3138,4.8,0.5714286,8.0
3139,4.8,1.1428572,8.0
3140,4.8,1.7142857,8.0
3141,4.8,2.2857144,8.0
3142,4.8,2.857143,8.0
3143,4.8,3.4285715,8.0
3144,4.8,4.0,8.0
3145,4.8,0.0,7.3846154
3146,4.8,0.5714286,7.3846154
3147,4.8,1.1428572,7.3846154
3148,4.8,1.7142857,7.3846154
3149,4.8,2.2857144,7.3846154
3150,4.8,2.857143,7.3846154
3151,4.8,3.4285715,7.3846154
3152,4.8,4.0,7.3846154
3153,4.8,0.0,6.769231
3154,4.8,0.5714286,6.769231
3155,4.8,1.1428572,6.769231
3156,4.8,1.7142857,6.769231
3157,4.8,2.2857144,6.769231
3158,4.8,2.857143,6.769231
3159,4.8,3.4285715,6.769231
3160,4.8,4.0,6.769231
3161,4.8,0.0,6.1538463
3162,4.8,0.5714286,6.1538463
3163,4.8,1.1428572,6.1538463
3164,4.8,1.7142857,6.1538463
3165,4.8,2.2857144,6.1538463
3166,4.8,2.857143,6.1538463
3167,4.8,3.4285715,6.1538463
3168,4.8,4.0,6.1538463
3169,4.8,0.0,5.5384617
3170,4.8,0.5714286,5.5384617
3171,4.8,1.1428572,5.5384617
3172,4.8,1.7142857,5.5384617
3173,4.8,2.2857144,5.5384617
3174,4.8,2.857143,5.5384617
3175,4.8,3.4285715,5.5384617
3176,4.8,4.0,5.5384617
3177,4.8,0.0,4.923077
3178,4.8,0.5714286,4.923077
3179,4.8,1.1428572,4.923077
3180,4.8,1.7142857,4.923077
3181,4.8,2.2857144,4.923077
3182,4.8,2.857143,4.923077
3183,4.8,3.4285715,4.923077
3184,4.8,4.0,4.923077
3185,4.8,0.0,4.3076925
3186,4.8,0.5714286,4.3076925
3187,4.8,1.1428572,4.3076925
3188,4.8,1.7142857,4.3076925
3189,4.8,2.2857144,4.3076925
3190,4.8,2.857143,4.3076925
3191,4.8,3.4285715,4.3076925
3192,4.8,4.0,4.3076925
3193,4.8,0.0,3.6923077
3194,4.8,0.5714286,3.6923077
3195,4.8,1.1428572,3.6923077
3196,4.8,1.7142857,3.6923077
3197,4.8,2.2857144,3.6923077
3198,4.8,2.857143,3.6923077
3199,4.8,3.4285715,3.6923077
3200,4.8,4.0,3.6923077
3201,4.8,0.0,3.0769231
3202,4.8,0.5714286,3.0769231
3203,4.8,1.1428572,3.0769231
3204,4.8,1.7142857,3.0769231
3205,4.8,2.2857144,3.0769231
3206,4.8,2.857143,3.0769231
3207,4.8,3.4285715,3.0769231
3208,4.8,4.0,3.0769231
3209,4.8,0.0,2.4615386
3210,4.8,0.5714286,2.4615386
3211,4.8,1.1428572,2.4615386
3212,4.8,1.7142857,2.4615386
3213,4.8,2.2857144,2.4615386
3214,4.8,2.857143,2.4615386
3215,4.8,3.4285715,2.4615386
3216,4.8,4.0,2.4615386
3217,4.8,0.0,1.8461539
3218,4.8,0.5714286,1.8461539
3219,4.8,1.1428572,1.8461539
3220,4.8,1.7142857,1.8461539
3221,4.8,2.2857144,1.8461539
3222,4.8,2.857143,1.8461539
3223,4.8,3.4285715,1.8461539
3224,4.8,4.0,1.8461539
3225,4.8,0.0,1.2307693
3226,4.8,0.5714286,1.2307693
3227,4.8,1.1428572,1.2307693
3228,4.8,1.7142857,1.2307693
3229,4.8,2.2857144,1.2307693
3230,4.8,2.857143,1.2307693
3231,4.8,3.4285715,1.2307693
3232,4.8,4.0,1.2307693
3233,4.8,0.0,0.61538464
3234,4.8,0.5714286,0.61538464
3235,4.8,1.1428572,0.61538464
3236,4.8,1.7142857,0.61538464
3237,4.8,2.2857144,0.61538464
3238,4.8,2.857143,0.61538464
3239,4.8,3.4285715,0.61538464
3240,4.8,4.0,0.61538464
3241,4.8,0.0,0.0
3242,4.8,0.5714286,0.0
3243,4.8,1.1428572,0.0
3244,4.8,1.7142857,0.0
3245,4.8,2.2857144,0.0
3246,4.8,2.857143,0.0
3247,4.8,3.4285715,0.0
3248,4.8,4.0,0.0
3249,5.4,0.0,8.0
3250,5.4,0.5714286,8.0
3251,5.4,1.1428572,8.0
3252,5.4,1.7142857,8.0
3253,5.4,2.2857144,8.0
3254,5.4,2.857143,8.0
3255,5.4,3.4285715,8.0
3256,5.4,4.0,8.0
3257,5.4,0.0,7.3846154
3258,5.4,0.5714286,7.3846154
3259,5.4,1.1428572,7.3846154
3260,5.4,1.7142857,7.3846154
3261,5.4,2.2857144,7.3846154
3262,5.4,2.857143,7.3846154
3263,5.4,3.4285715,7.3846154
3264,5.4,4.0,7.3846154
3265,5.4,0.0,6.769231
3266,5.4,0.5714286,6.769231
3267,5.4,1.1428572,6.769231
3268,5.4,1.7142857,6.769231
3269,5.4,2.2857144,6.769231
3270,5.4,2.857143,6.769231
3271,5.4,3.4285715,6.769231
3272,5.4,4.0,6.769231
3273,5.4,0.0,6.1538463
3274,5.4,0.5714286,6.1538463
3275,5.4,1.1428572,6.1538463
3276,5.4,1.7142857,6.1538463
3277,5.4,2.2857144,6.1538463
3278,5.4,2.857143,6.1538463
3279,5.4,3.4285715,6.1538463
3280,5.4,4.0,6.1538463
3281,5.4,0.0,5.5384617
3282,5.4,0.5714286,5.5384617
3283,5.4,1.1428572,5.5384617
3284,5.4,1.7142857,5.5384617
3285,5.4,2.2857144,5.5384617
3286,5.4,2.857143,5.5384617
3287,5.4,3.4285715,5.5384617
3288,5.4,4.0,5.5384617
3289,5.4,0.0,4.923077
3290,5.4,0.5714286,4.923077
3291,5.4,1.1428572,4.923077
3292,5.4,1.7142857,4.923077
3293,5.4,2.2857144,4.923077
3294,5.4,2.857143,4.923077
3295,5.4,3.4285715,4.923077
3296,5.4,4.0,4.923077
3297,5.4,0.0,4.3076925
3298,5.4,0.5714286,4.3076925
3299,5.4,1.1428572,4.3076925
3300,5.4,1.7142857,4.3076925
3301,5.4,2.2857144,4.3076925
3302,5.4,2.857143,4.3076925
3303,5.4,3.4285715,4.3076925
3304,5.4,4.0,4.3076925
3305,5.4,0.0,3.6923077
3306,5.4,0.5714286,3.6923077
3307,5.4,1.1428572,3.6923077
3308,5.4,1.7142857,3.6923077
3309,5.4,2.2857144,3.6923077
3310,5.4,2.857143,3.6923077
3311,5.4,3.4285715,3.6923077
3312,5.4,4.0,3.6923077
3313,5.4,0.0,3.0769231
3314,5.4,0.5714286,3.0769231
3315,5.4,1.1428572,3.0769231
3316,5.4,1.7142857,3.0769231
3317,5.4,2.2857144,3.0769231
3318,5.4,2.857143,3.0769231
3319,5.4,3.4285715,3.0769231
3320,5.4,4.0,3.0769231
3321,5.4,0.0,2.4615386
3322,5.4,0.5714286,2.4615386
3323,5.4,1.1428572,2.4615386
3324,5.4,1.7142857,2.4615386
3325,5.4,2.2857144,2.4615386
3326,5.4,2.857143,2.4615386
3327,5.4,3.4285715,2.4615386
3328,5.4,4.0,2.4615386
3329,5.4,0.0,1.8461539
3330,5.4,0.5714286,1.8461539
3331,5.4,1.1428572,1.8461539
3332,5.4,1.7142857,1.8461539
3333,5.4,2.2857144,1.8461539
3334,5.4,2.857143,1.8461539
3335,5.4,3.4285715,1.8461539
3336,5.4,4.0,1.8461539
3337,5.4,0.0,1.2307693
3338,5.4,0.5714286,1.2307693
3339,5.4,1.1428572,1.2307693
3340,5.4,1.7142857,1.2307693
3341,5.4,2.2857144,1.2307693
3342,5.4,2.857143,1.2307693
3343,5.4,3.4285715,1.2307693
3344,5.4,4.0,1.2307693
3345,5.4,0.0,0.61538464
3346,5.4,0.5714286,0.61538464
3347,5.4,1.1428572,0.61538464
3348,5.4,1.7142857,0.61538464
3349,5.4,2.2857144,0.61538464
3350,5.4,2.857143,0.61538464
3351,5.4,3.4285715,0.61538464
3352,5.4,4.0,0.61538464
3353,5.4,0.0,0.0
3354,5.4,0.5714286,0.0
3355,5.4,1.1428572,0.0
3356,5.4,1.7142857,0.0
3357,5.4,2.2857144,0.0
3358,5.4,2.857143,0.0
3359,5.4,3.4285715,0.0
3360,5.4,4.0,0.0
3361,6.0,0.0,8.0
3362,6.0,0.5714286,8.0
3363,6.0,1.1428572,8.0
3364,6.0,1.7142857,8.0
3365,6.0,2.2857144,8.0
3366,6.0,2.857143,8.0
3367,6.0,3.4285715,8.0
3368,6.0,4.0,8.0
3369,6.0,0.0,7.3846154
3370,6.0,0.5714286,7.3846154
3371,6.0,1.1428572,7.3846154
3372,6.0,1.7142857,7.3846154
3373,6.0,2.2857144,7.3846154
3374,6.0,2.857143,7.3846154
3375,6.0,3.4285715,7.3846154
3376,6.0,4.0,7.3846154
3377,6.0,0.0,6.769231
3378,6.0,0.5714286,6.769231
3379,6.0,1.1428572,6.769231
3380,6.0,1.7142857,6.769231
3381,6.0,2.2857144,6.769231
3382,6.0,2.857143,6.769231
3383,6.0,3.4285715,6.769231
3384,6.0,4.0,6.769231
3385,6.0,0.0,6.1538463
3386,6.0,0.5714286,6.1538463
3387,6.0,1.1428572,6.1538463
3388,6.0,1.7142857,6.1538463
3389,6.0,2.2857144,6.1538463
3390,6.0,2.857143,6.1538463
3391,6.0,3.4285715,6.1538463
3392,6.0,4.0,6.1538463
3393,6.0,0.0,5.5384617
3394,6.0,0.5714286,5.5384617
3395,6.0,1.1428572,5.5384617
3396,6.0,1.7142857,5.5384617
3397,6.0,2.2857144,5.5384617
3398,6.0,2.857143,5.5384617
3399,6.0,3.4285715,5.5384617
3400,6.0,4.0,5.5384617
3401,6.0,0.0,4.923077
3402,6.0,0.5714286,4.923077
3403,6.0,1.1428572,4.923077
3404,6.0,1.7142857,4.923077
3405,6.0,2.2857144,4.923077
3406,6.0,2.857143,4.923077
3407,6.0,3.4285715,4.923077
3408,6.0,4.0,4.923077
3409,6.0,0.0,4.3076925
3410,6.0,0.5714286,4.3076925
3411,6.0,1.1428572,4.3076925
3412,6.0,1.7142857,4.3076925
3413,6.0,2.2857144,4.3076925
3414,6.0,2.857143,4.3076925
3415,6.0,3.4285715,4.3076925
3416,6.0,4.0,4.3076925
3417,6.0,0.0,3.6923077
3418,6.0,0.5714286,3.6923077
3419,6.0,1.1428572,3.6923077
3420,6.0,1.7142857,3.6923077
3421,6.0,2.2857144,3.6923077
3422,6.0,2.857143,3.6923077
3423,6.0,3.4285715,3.6923077
3424,6.0,4.0,3.6923077
3425,6.0,0.0,3.0769231
3426,6.0,0.5714286,3.0769231
3427,6.0,1.1428572,3.0769231
3428,6.0,1.7142857,3.0769231
3429,6.0,2.2857144,3.0769231
3430,6.0,2.857143,3.0769231
3431,6.0,3.4285715,3.0769231
3432,6.0,4.0,3.0769231
3433,6.0,0.0,2.4615386
3434,6.0,0.5714286,2.4615386
3435,6.0,1.1428572,2.4615386
3436,6.0,1.7142857,2.4615386
3437,6.0,2.2857144,2.4615386
3438,6.0,2.857143,2.4615386
3439,6.0,3.4285715,2.4615386
3440,6.0,4.0,2.4615386
3441,6.0,0.0,1.8461539
3442,6.0,0.5714286,1.8461539
3443,6.0,1.1428572,1.8461539
3444,6.0,1.7142857,1.8461539
3445,6.0,2.2857144,1.8461539
3446,6.0,2.857143,1.8461539
3447,6.0,3.4285715,1.8461539
3448,6.0,4.0,1.8461539
3449,6.0,0.0,1.2307693
3450,6.0,0.5714286,1.2307693
3451,6.0,1.1428572,1.2307693
3452,6.0,1.7142857,1.2307693
3453,6.0,2.2857144,1.2307693
3454,6.0,2.857143,1.2307693
3455,6.0,3.4285715,1.2307693
3456,6.0,4.0,1.2307693
3457,6.0,0.0,0.61538464
3458,6.0,0.5714286,0.61538464
3459,6.0,1.1428572,0.61538464
3460,6.0,1.7142857,0.61538464
3461,6.0,2.2857144,0.61538464
3462,6.0,2.857143,0.61538464
3463,6.0,3.4285715,0.61538464
3464,6.0,4.0,0.61538464
3465,6.0,0.0,0.0
3466,6.0,0.5714286,0.0
3467,6.0,1.1428572,0.0
3468,6.0,1.7142857,0.0
3469,6.0,2.2857144,0.0
3470,6.0,2.857143,0.0
3471,6.0,3.4285715,0.0
3472,6.0,4.0,0.0
3473,6.6,0.0,8.0
3474,6.6,0.5714286,8.0
3475,6.6,1.1428572,8.0
3476,6.6,1.7142857,8.0
3477,6.6,2.2857144,8.0
3478,6.6,2.857143,8.0
3479,6.6,3.4285715,8.0
3480,6.6,4.0,8.0
3481,6.6,0.0,7.3846154
3482,6.6,0.5714286,7.3846154
3483,6.6,1.1428572,7.3846154
3484,6.6,1.7142857,7.3846154
3485,6.6,2.2857144,7.3846154
3486,6.6,2.857143,7.3846154
3487,6.6,3.4285715,7.3846154
3488,6.6,4.0,7.3846154
3489,6.6,0.0,6.769231
3490,6.6,0.5714286,6.769231
3491,6.6,1.1428572,6.769231
3492,6.6,1.7142857,6.769231
3493,6.6,2.2857144,6.769231
3494,6.6,2.857143,6.769231
3495,6.6,3.4285715,6.769231
3496,6.6,4.0,6.769231
3497,6.6,0.0,6.1538463
3498,6.6,0.5714286,6.1538463
3499,6.6,1.1428572,6.1538463
3500,6.6,1.7142857,6.1538463
3501,6.6,2.2857144,6.1538463
3502,6.6,2.857143,6.1538463
3503,6.6,3.4285715,6.1538463
3504,6.6,4.0,6.1538463
3505,6.6,0.0,5.5384617
3506,6.6,0.5714286,5.5384617
3507,6.6,1.1428572,5.5384617
3508,6.6,1.7142857,5.5384617
3509,6.6,2.2857144,5.5384617
3510,6.6,2.857143,5.5384617
3511,6.6,3.4285715,5.5384617
3512,6.6,4.0,5.5384617
3513,6.6,0.0,4.923077
3514,6.6,0.5714286,4.923077
3515,6.6,1.1428572,4.923077
3516,6.6,1.7142857,4.923077
3517,6.6,2.2857144,4.923077
3518,6.6,2.857143,4.923077
3519,6.6,3.4285715,4.923077
3520,6.6,4.0,4.923077
3521,6.6,0.0,4.3076925
3522,6.6,0.5714286,4.3076925
3523,6.6,1.1428572,4.3076925
3524,6.6,1.7142857,4.3076925
3525,6.6,2.2857144,4.3076925
3526,6.6,2.857143,4.3076925
3527,6.6,3.4285715,4.3076925
3528,6.6,4.0,4.3076925
3529,6.6,0.0,3.6923077
3530,6.6,0.5714286,3.6923077
3531,6.6,1.1428572,3.6923077
3532,6.6,1.7142857,3.6923077
3533,6.6,2.2857144,3.6923077
3534,6.6,2.857143,3.6923077
3535,6.6,3.4285715,3.6923077
3536,6.6,4.0,3.6923077
3537,6.6,0.0,3.0769231
3538,6.6,0.5714286,3.0769231
3539,6.6,1.1428572,3.0769231
3540,6.6,1.7142857,3.0769231
3541,6.6,2.2857144,3.0769231
3542,6.6,2.857143,3.0769231
3543,6.6,3.4285715,3.0769231
3544,6.6,4.0,3.0769231
3545,6.6,0.0,2.4615386
3546,6.6,0.5714286,2.4615386
3547,6.6,1.1428572,2.4615386
3548,6.6,1.7142857,2.4615386
3549,6.6,2.2857144,2.4615386
3550,6.6,2.857143,2.4615386
3551,6.6,3.4285715,2.4615386
3552,6.6,4.0,2.4615386
3553,6.6,0.0,1.8461539
3554,6.6,0.5714286,1.8461539
3555,6.6,1.1428572,1.8461539
3556,6.6,1.7142857,1.8461539
3557,6.6,2.2857144,1.8461539
3558,6.6,2.857143,1.8461539
3559,6.6,3.4285715,1.8461539
3560,6.6,4.0,1.8461539
3561,6.6,0.0,1.2307693
3562,6.6,0.5714286,1.2307693
3563,6.6,1.1428572,1.2307693
3564,6.6,1.7142857,1.2307693
3565,6.6,2.2857144,1.2307693
3566,6.6,2.857143,1.2307693
3567,6.6,3.4285715,1.2307693
3568,6.6,4.0,1.2307693
3569,6.6,0.0,0.61538464
3570,6.6,0.5714286,0.61538464
3571,6.6,1.1428572,0.61538464
3572,6.6,1.7142857,0.61538464
3573,6.6,2.2857144,0.61538464
3574,6.6,2.857143,0.61538464
3575,6.6,3.4285715,0.61538464
3576,6.6,4.0,0.61538464
3577,6.6,0.0,0.0
3578,6.6,0.5714286,0.0
3579,6.6,1.1428572,0.0
3580,6.6,1.7142857,0.0
3581,6.6,2.2857144,0.0
3582,6.6,2.857143,0.0
3583,6.6,3.4285715,0.0
3584,6.6,4.0,0.0
3585,7.2,0.0,8.0
3586,7.2,0.5714286,8.0
3587,7.2,1.1428572,8.0
3588,7.2,1.7142857,8.0
3589,7.2,2.2857144,8.0
3590,7.2,2.857143,8.0
3591,7.2,3.4285715,8.0
3592,7.2,4.0,8.0
3593,7.2,0.0,7.3846154
3594,7.2,0.5714286,7.3846154
3595,7.2,1.1428572,7.3846154
3596,7.2,1.7142857,7.3846154
3597,7.2,2.2857144,7.3846154
3598,7.2,2.857143,7.3846154
3599,7.2,3.4285715,7.3846154
3600,7.2,4.0,7.3846154
3601,7.2,0.0,6.769231
3602,7.2,0.5714286,6.769231
3603,7.2,1.1428572,6.769231
3604,7.2,1.7142857,6.769231
3605,7.2,2.2857144,6.769231
3606,7.2,2.857143,6.769231
3607,7.2,3.4285715,6.769231
3608,7.2,4.0,6.769231
3609,7.2,0.0,6.1538463
3610,7.2,0.5714286,6.1538463
3611,7.2,1.1428572,6.1538463
3612,7.2,1.7142857,6.1538463
3613,7.2,2.2857144,6.1538463
3614,7.2,2.857143,6.1538463
3615,7.2,3.4285715,6.1538463
3616,7.2,4.0,6.1538463
3617,7.2,0.0,5.5384617
3618,7.2,0.5714286,5.5384617
3619,7.2,1.1428572,5.5384617
3620,7.2,1.7142857,5.5384617
3621,7.2,2.2857144,5.5384617
3622,7.2,2.857143,5.5384617
3623,7.2,3.4285715,5.5384617
3624,7.2,4.0,5.5384617
3625,7.2,0.0,4.923077
3626,7.2,0.5714286,4.923077
3627,7.2,1.1428572,4.923077
3628,7.2,1.7142857,4.923077
3629,7.2,2.2857144,4.923077
3630,7.2,2.857143,4.923077
3631,7.2,3.4285715,4.923077
3632,7.2,4.0,4.923077
3633,7.2,0.0,4.3076925
3634,7.2,0.5714286,4.3076925
3635,7.2,1.1428572,4.3076925
3636,7.2,1.7142857,4.3076925
3637,7.2,2.2857144,4.3076925
3638,7.2,2.857143,4.3076925
3639,7.2,3.4285715,4.3076925
3640,7.2,4.0,4.3076925
3641,7.2,0.0,3.6923077
3642,7.2,0.5714286,3.6923077
3643,7.2,1.1428572,3.6923077
3644,7.2,1.7142857,3.6923077
3645,7.2,2.2857144,3.6923077
3646,7.2,2.857143,3.6923077
3647,7.2,3.4285715,3.6923077
3648,7.2,4.0,3.6923077
3649,7.2,0.0,3.0769231
3650,7.2,0.5714286,3.0769231
3651,7.2,1.1428572,3.0769231
3652,7.2,1.7142857,3.0769231
3653,7.2,2.2857144,3.0769231
3654,7.2,2.857143,3.0769231
3655,7.2,3.4285715,3.0769231
3656,7.2,4.0,3.0769231
3657,7.2,0.0,2.4615386
3658,7.2,0.5714286,2.4615386
3659,7.2,1.1428572,2.4615386
3660,7.2,1.7142857,2.4615386
3661,7.2,2.2857144,2.4615386
3662,7.2,2.857143,2.4615386
3663,7.2,3.4285715,2.4615386
3664,7.2,4.0,2.4615386
3665,7.2,0.0,1.8461539
3666,7.2,0.5714286,1.8461539
3667,7.2,1.1428572,1.8461539
3668,7.2,1.7142857,1.8461539
3669,7.2,2.2857144,1.8461539
3670,7.2,2.857143,1.8461539
3671,7.2,3.4285715,1.8461539
3672,7.2,4.0,1.8461539
3673,7.2,0.0,1.2307693
3674,7.2,0.5714286,1.2307693
3675,7.2,1.1428572,1.2307693
3676,7.2,1.7142857,1.2307693
3677,7.2,2.2857144,1.2307693
3678,7.2,2.857143,1.2307693
3679,7.2,3.4285715,1.2307693
3680,7.2,4.0,1.2307693
3681,7.2,0.0,0.61538464
3682,7.2,0.5714286,0.61538464
3683,7.2,1.1428572,0.61538464
3684,7.2,1.7142857,0.61538464
3685,7.2,2.2857144,0.61538464
3686,7.2,2.857143,0.61538464
3687,7.2,3.4285715,0.61538464
3688,7.2,4.0,0.61538464
3689,7.2,0.0,0.0
3690,7.2,0.5714286,0.0
3691,7.2,1.1428572,0.0
3692,7.2,1.7142857,0.0
3693,7.2,2.2857144,0.0
3694,7.2,2.857143,0.0
3695,7.2,3.4285715,0.0
3696,7.2,4.0,0.0
3697,7.8,0.0,8.0
3698,7.8,0.5714286,8.0
3699,7.8,1.1428572,8.0
3700,7.8,1.7142857,8.0
3701,7.8,2.2857144,8.0
3702,7.8,2.857143,8.0
3703,7.8,3.4285715,8.0
3704,7.8,4.0,8.0
3705,7.8,0.0,7.3846154
3706,7.8,0.5714286,7.3846154
3707,7.8,1.1428572,7.3846154
3708,7.8,1.7142857,7.3846154
3709,7.8,2.2857144,7.3846154
3710,7.8,2.857143,7.3846154
3711,7.8,3.4285715,7.3846154
3712,7.8,4.0,7.3846154
3713,7.8,0.0,6.769231
3714,7.8,0.5714286,6.769231
3715,7.8,1.1428572,6.769231
3716,7.8,1.7142857,6.769231
3717,7.8,2.2857144,6.769231
3718,7.8,2.857143,6.769231
3719,7.8,3.4285715,6.769231
3720,7.8,4.0,6.769231
3721,7.8,0.0,6.1538463
3722,7.8,0.5714286,6.1538463
3723,7.8,1.1428572,6.1538463
3724,7.8,1.7142857,6.1538463
3725,7.8,2.2857144,6.1538463
3726,7.8,2.857143,6.1538463
3727,7.8,3.4285715,6.1538463
3728,7.8,4.0,6.1538463
3729,7.8,0.0,5.5384617
3730,7.8,0.5714286,5.5384617
3731,7.8,1.1428572,5.5384617
3732,7.8,1.7142857,5.5384617
3733,7.8,2.2857144,5.5384617
3734,7.8,2.857143,5.5384617
3735,7.8,3.4285715,5.5384617
3736,7.8,4.0,5.5384617
3737,7.8,0.0,4.923077
3738,7.8,0.5714286,4.923077
3739,7.8,1.1428572,4.923077
3740,7.8,1.7142857,4.923077
3741,7.8,2.2857144,4.923077
3742,7.8,2.857143,4.923077
3743,7.8,3.4285715,4.923077
3744,7.8,4.0,4.923077
3745,7.8,0.0,4.3076925
3746,7.8,0.5714286,4.3076925
3747,7.8,1.1428572,4.3076925
3748,7.8,1.7142857,4.3076925
3749,7.8,2.2857144,4.3076925
3750,7.8,2.857143,4.3076925
3751,7.8,3.4285715,4.3076925
3752,7.8,4.0,4.3076925
3753,7.8,0.0,3.6923077
3754,7.8,0.5714286,3.6923077
3755,7.8,1.1428572,3.6923077
3756,7.8,1.7142857,3.6923077
3757,7.8,2.2857144,3.6923077
3758,7.8,2.857143,3.6923077
3759,7.8,3.4285715,3.6923077
3760,7.8,4.0,3.6923077
3761,7.8,0.0,3.0769231
3762,7.8,0.5714286,3.0769231
3763,7.8,1.1428572,3.0769231
3764,7.8,1.7142857,3.0769231
3765,7.8,2.2857144,3.0769231
3766,7.8,2.857143,3.0769231
3767,7.8,3.4285715,3.0769231
3768,7.8,4.0,3.0769231
3769,7.8,0.0,2.4615386
3770,7.8,0.5714286,2.4615386
3771,7.8,1.1428572,2.4615386
3772,7.8,1.7142857,2.4615386
3773,7.8,2.2857144,2.4615386
3774,7.8,2.857143,2.4615386
3775,7.8,3.4285715,2.4615386
3776,7.8,4.0,2.4615386
3777,7.8,0.0,1.8461539
3778,7.8,0.5714286,1.8461539
3779,7.8,1.1428572,1.8461539
3780,7.8,1.7142857,1.8461539
3781,7.8,2.2857144,1.8461539
3782,7.8,2.857143,1.8461539
3783,7.8,3.4285715,1.8461539
3784,7.8,4.0,1.8461539
3785,7.8,0.0,1.2307693
3786,7.8,0.5714286,1.2307693
3787,7.8,1.1428572,1.2307693
3788,7.8,1.7142857,1.2307693
3789,7.8,2.2857144,1.2307693
3790,7.8,2.857143,1.2307693
3791,7.8,3.4285715,1.2307693
3792,7.8,4.0,1.2307693
3793,7.8,0.0,0.61538464
3794,7.8,0.5714286,0.61538464
3795,7.8,1.1428572,0.61538464
3796,7.8,1.7142857,0.61538464
3797,7.8,2.2857144,0.61538464
3798,7.8,2.857143,0.61538464
3799,7.8,3.4285715,0.61538464
3800,7.8,4.0,0.61538464
3801,7.8,0.0,0.0
3802,7.8,0.5714286,0.0
3803,7.8,1.1428572,0.0
3804,7.8,1.7142857,0.0
3805,7.8,2.2857144,0.0
3806,7.8,2.857143,0.0
3807,7.8,3.4285715,0.0
3808,7.8,4.0,0.0
3809,8.4,0.0,8.0
3810,8.4,0.5714286,8.0
3811,8.4,1.1428572,8.0
3812,8.4,1.7142857,8.0
3813,8.4,2.2857144,8.0
3814,8.4,2.857143,8.0
3815,8.4,3.4285715,8.0
3816,8.4,4.0,8.0
3817,8.4,0.0,7.3846154
3818,8.4,0.5714286,7.3846154
