NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
43,-12.0,1.1428572,4.923077,-0.010367736,0.051199023,4.9325157e-05
44,-12.0,1.7142857,4.923077,-0.006528519,0.053362455,5.0493305e-05
45,-12.0,2.2857144,4.923077,0.008673807,0.05200705,2.9049304e-05
46,-12.0,2.857143,4.923077,0.01274255,0.052664608,3.925109e-06
47,-12.0,3.4285715,4.923077,0.028123802,0.05269222,3.5617577e-05
48,-12.0,4.0,4.923077,0.03236861,0.05200529,6.61361e-05
49,-12.0,0.0,4.3076925,-0.029263178,0.05067923,1.2912125e-05
50,-12.0,0.5714286,4.3076925,-0.025376992,0.054159302,2.8090542e-05
51,-12.0,1.1428572,4.3076925,-0.010380562,0.05118078,3.8454993e-05
52,-12.0,1.7142857,4.3076925,-0.0065200445,0.053351793,1.6152639e-05
53,-12.0,2.2857144,4.3076925,0.008660131,0.051989455,1.9795269e-05
54,-12.0,2.857143,4.3076925,0.012744139,0.052647114,2.0591044e-05
55,-12.0,3.4285715,4.3076925,0.02811204,0.05266852,-3.159044e-05
56,-12.0,4.0,4.3076925,0.03234456,0.051980417,-9.2487535e-05
57,-12.0,0.0,3.6923077,-0.029279279,0.05067855,1.050217e-05
58,-12.0,0.5714286,3.6923077,-0.02539373,0.054159347,-5.423565e-06
59,-12.0,1.1428572,3.6923077,-0.010396613,0.05118021,-1.6960435e-05
60,-12.0,1.7142857,3.6923077,-0.006536777,0.05335171,4.731722e-06
61,-12.0,2.2857144,3.6923077,0.008644035,0.05198901,-3.738862e-08
62,-12.0,2.857143,3.6923077,0.012727376,0.052646916,-1.4528781e-06
63,-12.0,3.4285715,3.6923077,0.028095918,0.052668177,4.9566916e-05
64,-12.0,4.0,3.6923077,0.032327797,0.05198013,0.000109707405
65,-12.0,0.0,3.0769231,-0.02933006,0.05068123,-7.596036e-05
66,-12.0,0.5714286,3.0769231,-0.025432153,0.054157276,-5.1181152e-05
67,-12.0,1.1428572,3.0769231,-0.010415923,0.05119734,-2.7831024e-05
68,-12.0,1.7142857,3.0769231,-0.0065787174,0.053362217,-2.9598543e-05
69,-12.0,2.2857144,3.0769231,0.008625531,0.052005716,-9.304418e-06
70,-12.0,2.857143,3.0769231,0.012692258,0.052664027,1.5222389e-05
71,-12.0,3.4285715,3.0769231,0.02807539,0.052691177,-1.7656766e-05
72,-12.0,4.0,3.0769231,0.032318186,0.052004438,-4.888946e-05
73,-12.0,0.0,2.4615386,-0.029324083,0.050699,-7.842942e-05
74,-12.0,0.5714286,2.4615386,-0.025488308,0.054188304,-6.958939e-05
75,-12.0,1.1428572,2.4615386,-0.010467944,0.051212426,-6.4727305e-05
76,-12.0,1.7142857,2.4615386,-0.0066196774,0.053387247,-2.8519898e-05
77,-12.0,2.2857144,2.4615386,0.008579003,0.052044403,-1.0478801e-05
78,-12.0,2.857143,2.4615386,0.01264589,0.052691005,4.92563e-06
79,-12.0,3.4285715,2.4615386,0.028050918,0.05274259,7.903428e-05
80,-12.0,4.0,2.4615386,0.032250095,0.0520364,0.00018506433
81,-12.0,0.0,1.8461539,-0.029455923,0.050728768,-9.263325e-05
82,-12.0,0.5714286,1.8461539,-0.025559468,0.05417008,-7.8087825e-05
83,-12.0,1.1428572,1.8461539,-0.010505424,0.051285464,-4.7856465e-05
84,-12.0,1.7142857,1.8461539,-0.006711267,0.053403452,-2.1465468e-05
85,-12.0,2.2857144,1.8461539,0.008532566,0.052109703,1.941287e-06
86,-12.0,2.857143,1.8461539,0.012568526,0.052731954,5.6112967e-05
87,-12.0,3.4285715,1.8461539,0.027983358,0.05281346,4.1441912e-05
88,-12.0,4.0,1.8461539,0.032236293,0.05210098,1.3599264e-05
89,-12.0,0.0,1.2307693,-0.029477661,0.050726134,-0.00011263602
90,-12.0,0.5714286,1.2307693,-0.025674777,0.054279443,-3.4405522e-05
